,text,text_2,score,length
5868,PSEVertsALEGUENGL,Bertelsmann,9.866907904756623,28
5893,comunitarización,Constitución,9.866754152365178,28
5902,SOSDemocracia,EuropaIzquierda,9.866704687250714,28
5913,toxicodependencia,Procedencia,9.866659281592279,28
5914,Constitucional,juridictionnel,9.866659275547361,28
5934,SOSDemocracia,liberalizadores,9.866576244737296,28
5950,Socialdemócratas,Mediterráneo,9.866472726321247,28
5970,Socialdemócratas,febreromarzo,9.86639732896129,28
6002,Difundiremos,Socialdemócratas,9.866234721331638,28
6006,trastrocamiento,Constituyente,9.866216535209231,28
6011,abastecimiento,overthecounter,9.86618086217527,28
6034,Constitucionales,Associazione,9.866002452791506,28
6057,EuropaIzquierda,GarciaOrcoyen,9.865908088580575,28
6077,Rechtsakademie,Interamericana,9.865811482901801,28
6089,espantapájaros,directivamarco,9.865736561068381,28
6126,Vallelersundi,Handlungsbedarf,9.865582729491432,28
6129,liberalizadores,Encefalopatía,9.865551367164914,28
6168,SOSDemocracia,euromediteránea,9.865354993166903,28
6174,QuisthoudtRowohl,Quetzalcoatl,9.865327905850306,28
6187,implementation,Vicepresidenta,9.865284860032965,28
6194,espantapájaros,turcochipriota,9.86524522534361,28
6203,Handlungsbedarf,Atxalandabaso,9.865182366442182,28
6213,Liechtenstein,trastrocamiento,9.865119489095143,28
6290,comunitarización,Subvencionar,9.864773613627117,28
6350,Morningstar,BruselasAmsterdam,9.864414180802116,28
6385,EuropeaIzquierda,Trabajadores,9.864227531452622,28
6387,judeocristiano,confrontándola,9.864193655558136,28
6388,judeocristiano,LIFENaturaleza,9.86417541629463,28
6394,QuisthoudtRowohl,Beaconsfield,9.864157787639451,28
6403,Schliemann,Interparlamentario,9.86409931734342,28
6413,Commonwealth,Constitucionales,9.864068959253139,28
6455,Organization,Constitucionales,9.863849539069015,28
6469,EuropeaTúnez,EuropeaIzquierda,9.863797175961292,28
6472,Preferiríamos,euromediteránea,9.8637945511719,28
6474,BadenWürttemberg,Cederschiöld,9.863780710033229,28
6488,Schweigepflicht,Mainstreaming,9.863718465600419,28
6492,Scarborough,Stimmbürgerschaft,9.86369072866355,28
6493,anualización,Constitucionales,9.86368519492212,28
6510,Beaconsfield,Constitucionales,9.863614397179813,28
6521,EuropeaSuiza,EuropeaIzquierda,9.863576803270925,28
6523,Commonwealth,CreutzfeldtJacob,9.86357562018282,28
6536,escandinavia,EuropeaIzquierda,9.863518848259773,28
6538,overthecounter,implementation,9.863505230848219,28
6553,euromediteránea,Liechtenstein,9.863428188047815,28
6576,Vallelelersundi,Bankgeheimnis,9.863322596309757,28
6584,Socialdemócratas,Transilvania,9.863257524254493,28
6588,Vicepresidente,Managementknow,9.863233222090223,28
6589,Thermonuclear,Schweigepflicht,9.863229666501413,28
6620,Vicepresidente,implementation,9.863098966188122,28
6630,nachweislichen,judeocristiano,9.863070714630908,28
6635,liberalizadores,Wolverhampton,9.863047952029207,28
6645,trastrocamiento,conveniomarco,9.862953222305297,28
6650,euromediteránea,Caleidoscopio,9.86292063311368,28
6651,CALEIDOSCOPIO,euromediteránea,9.86292063311368,28
6688,nongovernmental,francoalemana,9.862667832358177,28
6690,Euromediterráneo,Guardacostas,9.862665719372016,28
6696,mainstreaming,BushillMatthews,9.862628759357658,28
6715,Rechtsakademie,Presupuestario,9.862553379286894,28
6718,Vallelelersundi,Independencia,9.862547144882374,28
6748,pedopornografía,conveniomarco,9.86245089446629,28
6751,Bertelsmann,Complementariedad,9.862445906996395,28
6754,Escandinavia,Socialdemócratas,9.86243305276977,28
6765,Wolverhampton,Latinoamericano,9.862367859382644,28
6775,Interparlamentaria,Schliemann,9.862304762301502,28
6778,BoumedieneThiery,RothBehrendt,9.862291505028542,28
6807,trastrocamiento,autoimpusiera,9.862181102506757,28
6818,Vicepresidente,descubrimiento,9.86209698899235,28
6841,Subsecretario,circunscribiera,9.861984034001237,28
6852,apaciguamiento,Vicepresidente,9.861936020228367,28
6884,Saludaríamos,Socialdemócratas,9.861764444801143,28
6888,desfiscalización,Constitución,9.861743131536013,28
6892,Presupuestaria,Vicepresidenta,9.8617186412342,28
6893,Transdniéster,DuffVoggenhuber,9.861716519499966,28
6910,programamarco,trastrocamiento,9.861587038214667,28
6927,HamburgoCopenhague,Copenhague,9.86150157861896,28
6930,euromediteránea,Subsecretario,9.861481133213339,28
6936,pedopornografía,francoalemana,9.861458977421,28
6950,desfiscalización,Subvencionar,9.861385689538363,28
7006,judeocristiano,Hispanoamérica,9.861065645259862,28
7009,Socialdemócratas,Euroejército,9.86104109255847,28
7039,escandinavia,upadministration,9.8609126141605,28
7088,Managementknow,BasseNormandie,9.860730376774933,28
7089,toxicodependencia,intendencia,9.860729373716431,28
7095,Euromediterráneo,EuropeoAnexo,9.860701128479008,28
7099,trastrocamiento,Parlamentario,9.8606944785083,28
7112,nongovernmental,Mainstreaming,9.860629404741491,28
7129,Constitucionales,EuropeoAnexo,9.86054189169822,28
7132,DuffVoggenhuber,Kitzsteinhorn,9.86052648079467,28
7139,upadministration,Papayannakis,9.860484972570186,28
7161,Interamericana,implementation,9.860370105530784,28
7193,preabolicionista,cohabitation,9.860204138127475,28
7214,judeocristiano,Rechtsakademie,9.860068511352031,28
7215,Encefalopatía,circunscribiera,9.860052212309897,28
7221,Rechtsakademie,apaciguamiento,9.860017852965196,28
7234,trastrocamiento,Wolverhampton,9.85996116175146,28
7238,Schweigepflicht,Bankgeheimnis,9.8599362081417,28
7245,Vallelelersundi,Alyssandrakis,9.859871414469396,28
7267,décimosexto,políticoeconómico,9.859777647950779,28
7298,Matabelelandia,implementation,9.859606854981855,28
7332,directivamarco,LIFENaturaleza,9.85945333179965,28
7370,confrontándola,LIFENaturaleza,9.859285263318373,28
7406,Instituciones,socioeconómicio,9.859123835916977,28
7417,mainstreaming,reglamentomarco,9.859085886823703,28
7454,Consumidores,Constitucionales,9.858965369439055,28
7462,Característico,judeocristiano,9.858948867047014,28
7479,Encefalopatía,reglamentomarco,9.858869851295308,28
7532,Alyssandrakis,euromediteránea,9.858661554931835,28
7554,proyectomarco,circunscribiera,9.85858789944709,28
7562,euromediteránea,Conservadores,9.85857145078201,28
7585,Vicepresidentes,SOSDemocracia,9.858477747224665,28
7601,Euroejército,Euromediterráneo,9.858404047908545,28
7608,CALEIDOSCOPIO,circunscribiera,9.858385269484826,28
7609,circunscribiera,CALEIDOSCOPIO,9.858385269484826,28
7615,EuropaIzquierda,Territoriales,9.858371264670877,28
7626,autoimpusiera,liberalizadores,9.858335476789824,28
7628,desapariciçón,Institucionales,9.858331693276414,28
7629,Kindermann,VodafoneMannesmann,9.858326160756775,28
7641,Constitucionales,Inspecciones,9.858284528623853,28
7654,Encefalopatía,BushillMatthews,9.858249168115156,28
7663,upadministration,Guardacostas,9.858188710701189,28
7665,Disneyworld,Stimmbürgerschaft,9.85817342314498,28
7730,BruselasAmsterdam,Kuckelkorns,9.857940099273122,28
7766,Beaconsfield,BoumedieneThiery,9.857806062767875,28
7797,PSEVertsALEGUENGL,proceedings,9.857704796128754,28
7826,Alyssandrakis,Latinoamericano,9.857574109853003,28
7839,EuropaIzquierda,biodiversidad,9.857521745374807,28
7843,comunitarización,Papayannakis,9.857494051039065,28
7851,Presupuestario,Vicepresidenta,9.857460066003664,28
7904,Managementknow,KreisslDörfler,9.857235348321428,28
7920,Vallelelersundi,Encefalopatía,9.857182773002886,28
7923,Höhereinstufungen,Frankfurter,9.85717128564261,28
7939,Transitional,comunitarización,9.857096835676805,28
7947,BoumedieneThiery,Frankenbouff,9.857036059204992,28
7950,armonizacion,Constitucionales,9.857017709011856,28
7954,francoalemana,Institucionales,9.856998335299332,28
7957,DuffVoggenhuber,Wilhelmshaven,9.856982645790993,28
7968,Constitucionales,Occidentales,9.856930089660667,28
7982,overthecounter,Finanzminister,9.856875333131228,28
8005,Constitucionales,nospecialfee,9.856787896625983,28
8017,ParísStGermain,judeocristiano,9.856730828746716,28
8018,Presupuestario,administration,9.85672994700485,28
8021,BasseNormandie,apaciguamiento,9.856715038352508,28
8039,nongovernmental,Transdniéster,9.856645428233392,28
8044,Höhereinstufungen,Bertelsmann,9.856616691553757,28
8055,EuropeaIzquierda,Koulourianos,9.856577496241014,28
8076,proceedings,BoumedienneThiery,9.856503139438944,28
8086,Diamantopoulou,directivamarco,9.856428775482197,28
8092,euromediteránea,Bankgeheimnis,9.856384384511385,28
8093,Gyllenhammar,BoumedieneThiery,9.856369987539477,28
8099,Managementknow,Finanzminister,9.85634078103043,28
8103,Vicepresidencia,Transdniéster,9.856328009445658,28
8108,Schweigepflicht,Kitzsteinhorn,9.856319861627613,28
8124,Socialdemócratas,EuropeoAnexo,9.856260579145278,28
8150,administration,ParísStGermain,9.8561566177307,28
8180,constitución,Constitucionales,9.856017639710743,28
8188,RothBehrendt,EuropeaIzquierda,9.855970155741264,28
8230,Conservadores,Institucionales,9.855843596154184,28
8249,Proporcionales,Presupuestario,9.85576640203105,28
8261,economíatipo,israelípalestina,9.855731745487093,28
8277,Extranjeros,Höhereinstufungen,9.855672995604191,28
8295,Vallelelersundi,Wilhelmshaven,9.855609260514983,28
8328,juridictionnel,implementation,9.855448477278054,28
8335,Gyllenhammar,BadenWürttemberg,9.855428224458691,28
8362,OloronCanfranc,LIFENaturaleza,9.855343852929519,28
8372,Europafortaleza,Nabucodonosor,9.855295295765687,28
8377,EuropeaTúnez,Euromediterráneo,9.855272984830034,28
8415,BoumédieneThiery,SánchezNeyra,9.855061222047043,28
8425,Universidad,coresponsabilidad,9.85503429287909,28
8455,Organization,Socialdemócratas,9.854896948343642,28
8482,BruselasAmsterdam,Valdivielso,9.854707348038323,28
8511,Gubernamental,Vicepresidentes,9.854581175042043,28
8540,Euromediterráneo,Gobernadores,9.854475484762366,28
8562,confrontándola,Interamericana,9.854356214693356,28
8563,espantapájaros,Hispanoamérica,9.85435512018723,28
8583,Campeonato,SurEuropaAtlántico,9.854243540924788,28
8586,Polluterpays,upadministration,9.854227487347252,28
8626,Proporcionales,KreisslDörfler,9.854078874791341,28
8678,Voluntariado,EuropeaIzquierda,9.853879662895796,28
8687,proceedings,BruselasAmsterdam,9.85382492486766,28
8698,Pensionistas,comunitarización,9.85379205963217,28
8731,superdiplomáticos,Ghilardotti,9.853677330686772,28
8762,Socialdemócratas,Pensionistas,9.853584519641242,28
8782,LIFENaturaleza,espantapájaros,9.853504219501115,28
8811,Steuereintreiber,Developments,9.853390540667581,28
8824,reglamentomarco,decisiónmarco,9.853352296358777,28
8856,mainstreaming,Handlungsbedarf,9.853196376427075,28
8914,Institucionales,Territoriales,9.852997586037255,28
8951,pedopornografía,Staffordshire,9.852871224153096,28
8958,Handlungsbedarf,Kitzsteinhorn,9.852848664424098,28
8983,Rechtsakademie,LIFENaturaleza,9.852734128068937,28
9006,Matabelelandia,espantapájaros,9.852651613413736,28
9011,Höhereinstufungen,Kuckelkorns,9.85262553536424,28
9018,Vicepresidentes,autoimpusiera,9.852602829525024,28
9059,Managementknow,Matabelelandia,9.852465730595629,28
9071,euromediteránea,Latinoamérica,9.852401629602895,28
9106,Bankgeheimnis,EuropaIzquierda,9.85228144794659,28
9120,Quetzalcoatl,BadenWürttemberg,9.852206280497949,28
9139,Azerbaiyán,Wohlfahrtsverbände,9.85214705056824,28
9154,duplication,superdiplomáticos,9.852091505090092,28
9159,substituirlos,liberalizadores,9.85207614456791,28
9180,Diamantopoulou,Rechtsakademie,9.852026289908622,28
9187,Guardacostas,EuropeaIzquierda,9.852016198983714,28
9199,nongovernmental,Fundamentales,9.851983971629247,28
9200,Presupuestario,Diamantopoulou,9.85198105157447,28
9216,BoumedieneThiery,Developments,9.85192032275251,28
9217,juridictionnel,turcochipriota,9.851918819920215,28
9225,acuerdomarco,Socialdemócratas,9.8518831796335,28
9240,upadministration,Toxicomanías,9.851824510079831,28
9242,SOSDemocracia,circunscribiera,9.851820675114308,28
9262,abastecimiento,BasseNormandie,9.851725384752632,28
9265,Frankenbouff,Euromediterráneo,9.851717908097593,28
9267,Vicepresidentes,Territoriales,9.851712018863887,28
9269,judeocristiano,Matabelelandia,9.851689863519258,28
9281,confrontándola,Hispanoamérica,9.851660756002552,28
9299,VodafoneMannesmann,Schliemann,9.851606669186484,28
9311,Mainstreaming,DuffVoggenhuber,9.851554994831554,28
9315,Handlungsbedarf,Staffordshire,9.851530125702487,28
9322,mainstreaming,Latinoamericano,9.851482869715964,28
9328,trastrocamiento,francoalemana,9.851455984984742,28
9354,Encefalopatía,Handlungsbedarf,9.851370276290002,28
9369,toxicodependencia,dassistance,9.851319212346272,28
9406,Transilvania,EuropeaIzquierda,9.851176224509222,28
9438,KreisslDörfler,Finanzminister,9.851062316491804,28
9443,Institucionales,Wolverhampton,9.851042862434788,28
9453,desresponsabiliza,dassistance,9.850993687488899,28
9458,reponderación,Vicepresidencia,9.850986985613496,28
9462,Thielemans,VodafoneMannesmann,9.850973015373333,28
9465,Vallelelersundi,francoalemana,9.85095929468468,28
9517,implementation,confrontándola,9.85081167184584,28
9577,Höhereinstufungen,Contradicen,9.850548842384232,28
9581,Presupuestaria,Diamantopoulou,9.850544459545377,28
9632,CALEIDOSCOPIO,Vallelelersundi,9.850387459870495,28
9633,Caleidoscopio,Vallelelersundi,9.850387459870495,28
9637,BadenWürttemberg,Herzogenrath,9.850359952229965,28
9651,CristianoDemócrata,Cristianos,9.850306483622216,28
9682,Europafortaleza,Caleidoscopio,9.850187875826618,28
9683,CALEIDOSCOPIO,Europafortaleza,9.850187875826618,28
9712,febreromarzo,Euromediterráneo,9.85008965100429,28
9744,Socialdemócratas,nospecialfee,9.849976668602933,28
9761,Vallelelersundi,Atxalandabaso,9.849918152085896,28
9776,confrontándola,ParísStGermain,9.849863364612856,28
9783,Stimmbürgerschaft,OlleSchmidt,9.849847000922527,28
9785,Höhereinstufungen,Münchhausen,9.849843541369882,28
9792,Managementknow,implementation,9.849832016814922,28
9793,superdiplomáticos,Ballycastle,9.849831185649421,28
9799,liberalizadores,mainstreaming,9.849810026465894,28
9817,CristianoDemócrata,Sindicatos,9.849714416778145,28
9834,Quetzalcoatl,Socialdemócratas,9.849670932642269,28
9859,Intervendría,EuropeaIzquierda,9.84958282313223,28
9889,euromediteránea,Vallelersundi,9.849496119300747,28
9902,circunscribiera,Conservadores,9.849451624949653,28
9910,Organization,preabolicionista,9.84943263461463,28
9932,liberalizadores,Bankgeheimnis,9.849354308020555,28
9948,circunscribiera,Bankgeheimnis,9.84929779457752,28
9966,Caleidoscopio,Handlungsbedarf,9.849233422174258,28
9967,Handlungsbedarf,CALEIDOSCOPIO,9.849233422174258,28
9981,acuerdomarco,EuropeaIzquierda,9.849206145771722,28
10009,Dimokratia,CristianoDemócrata,9.849076276757788,28
10010,Dimokratía,CristianoDemócrata,9.849076276757788,28
10011,SOSDemocracia,socioeconómicio,9.849070509367145,28
10044,implementation,directivamarco,9.84896557736926,28
10061,Armonizaremos,liberalizadores,9.848888462203677,28
10085,BruselasAmsterdam,Chamberlain,9.848820309887738,28
10095,Handlungsbedarf,Herefordshire,9.848781900082303,28
10115,Höhereinstufungen,proceedings,9.84872461679897,28
10118,Presupuestos,Euromediterráneo,9.848718186375244,28
10134,Diamantopoulou,judeocristiano,9.848659286833222,28
10136,superdiplomáticos,supertrigos,9.848654364156971,28
10165,Europafortaleza,Armonizaremos,9.848571088156227,28
10168,Finanzplätze,Constitucionales,9.84856146129562,28
10178,Proporcionales,Vicepresidenta,9.848530544399342,28
10214,desapariciçón,socioeconómicio,9.848396886822513,28
10217,Subsahariana,Socialdemócratas,9.848391138836053,28
10258,Thermonuclear,EuropaIzquierda,9.84826746980698,28
10285,espantapájaros,Diamantopoulou,9.848180526047539,28
10294,Euromediterráneo,Consumidores,9.848146608692163,28
10300,Frankfurter,BruselasAmsterdam,9.848112687207507,28
10360,Vicepresidenta,Interamericana,9.847899292425256,28
10381,febreromarzo,EuropeaIzquierda,9.847805868585258,28
10413,preabolicionista,nospecialfee,9.847712299418006,28
10430,EuropeaIzquierda,nospecialfee,9.847654165798685,28
10433,LIFENaturaleza,administration,9.847645693282967,28
10458,Instituciones,Vicepresidencia,9.847577903740431,28
10459,circunscribiera,mainstreaming,9.847576278548416,28
10478,Jungfernrede,BoumedieneThiery,9.847506739357021,28
10480,BoumedieneThiery,Polluterpays,9.847498531078557,28
10564,Vicepresidencia,Møllergårdens,9.84723002751407,28
10591,Bertelsmann,Stimmbürgerschaft,9.847167413383774,28
10611,Kitzsteinhorn,nongovernmental,9.847106884694819,28
10640,Parlamentaria,trastrocamiento,9.847015574630397,28
10705,confrontándola,BasseNormandie,9.846850000063846,28
10720,biodiversidad,Vallelelersundi,9.84678914201609,28
10769,CristianoDemócrata,Palestinos,9.846625661091204,28
10773,Mainstreaming,EuropaIzquierda,9.846603045062999,28
10797,israelípalestina,Euroejército,9.846501539700355,28
10798,Institucionales,Encefalopatía,9.84649922693805,28
10804,Occidentales,Socialdemócratas,9.846478856196283,28
10819,euromediteránea,Euroatlántica,9.846445707481223,28
10824,Rechtsakademie,turcochipriota,9.846418224903067,28
10830,Campeonato,CristianoDemócrata,9.84637165386567,28
10852,KreisslDörfler,Vicepresidenta,9.846302504795432,28
10860,Centroafricana,Matabelelandia,9.846277278958494,28
10861,Presupuestaria,administration,9.846276041476141,28
10886,Wohlfahrtsverbände,Bangladesh,9.846178041543988,28
10897,Thielemans,Interparlamentario,9.846147124820723,28
10905,nongovernmental,Wilhelmshaven,9.846105896555516,28
10910,directivamarco,juridictionnel,9.846072073810145,28
10917,euromediteránea,Territoriales,9.846041294146971,28
10922,SurEuropaAtlántico,Sindicatos,9.84602286116613,28
10923,desresponsabiliza,Supervisora,9.846011562530785,28
10929,Euromediterráneo,Norteamérica,9.845993084491951,28
10947,Jarzembowski,EuropeaIzquierda,9.845929471648923,28
11003,juridictionnel,KreisslDörfler,9.845748452884896,28
11030,KreissDörfler,Vicepresidentes,9.845666110651125,28
11062,Socialdemócratas,escandinavia,9.845533559498218,28
11086,proyectomarco,pedopornografía,9.84545459440705,28
11116,trastrocamiento,Fundamentales,9.845357469484224,28
11117,Thielemans,Interparlamentaria,9.84535461699463,28
11132,Liechtenstein,nongovernmental,9.845289567545645,28
11134,EuropeaIzquierda,Subsahariana,9.845285394068457,28
11164,Rechtsakademie,Hispanoamérica,9.845207140878406,28
11169,Finansplatz,BruselasAmsterdam,9.845187991807695,28
11179,Decourrière,BoumedienneThiery,9.845153938146726,28
11209,Papayannakis,desfiscalización,9.84507310201058,28
11223,Bundesbank,Wohlfahrtsverbände,9.845017007303513,28
11227,Thermonuclear,Latinoamericano,9.845008979838468,28
11251,directivamarco,turcochipriota,9.844951349573714,28
11272,mainstreaming,euromediteránea,9.844860605751382,28
11281,Vicepresidenta,descubrimiento,9.844837366307308,28
11298,Vallelersundi,Vicepresidentes,9.844787868905403,28
11305,Höhereinstufungen,outsourcing,9.844760613360283,28
11318,toxicodependencia,brigadieres,9.844687865323426,28
11347,Managementknow,Vicepresidenta,9.84458130915842,28
11357,Kitzsteinhorn,Europafortaleza,9.844556599628763,28
11389,descubrimiento,overthecounter,9.8444216041639,28
11393,Fundamentales,Europafortaleza,9.844415320637882,28
11398,LIFENaturaleza,juridictionnel,9.844390149034076,28
11408,Complementariedad,proceedings,9.844361832727213,28
11437,socioeconómicio,Bankgeheimnis,9.844276390082175,28
11445,Gubernamental,trastrocamiento,9.844242371661604,28
11450,Finanzminister,administration,9.84421378990018,28
11465,confrontándola,Rechtsakademie,9.844167401175367,28
11467,Thermonuclear,liberalizadores,9.84416070386008,28
11489,EuropeaTúnez,upadministration,9.844086884072468,28
11502,BasseNormandie,descubrimiento,9.844041561726863,28
11551,Vicepresidencia,KreissDörfler,9.843902558118009,28
11569,trastrocamiento,proyectomarco,9.84382954829834,28
11610,francoalemana,EuropaIzquierda,9.84372227206009,28
11621,euromediteránea,Armonizaremos,9.84368929317972,28
11638,Polluterpays,preabolicionista,9.843639673963594,28
11658,overthecounter,Vicepresidente,9.843570942818758,28
11664,Staffordshire,euromediteránea,9.843543381019407,28
11666,Handlungsbedarf,Wolverhampton,9.84354047847586,28
11701,Diamantopoulou,Centroafricana,9.843429271076857,28
11718,Höhereinstufungen,Saarbrücken,9.843388465854957,28
11733,judeocristiano,overstretching,9.843322768068912,28
11749,comunitarización,Bankpersonal,9.843287100808716,28
11786,Matabelelandia,Proporcionales,9.843169246798936,28
11793,subvertidor,coresponsabilidad,9.843155404279592,28
11802,juridictionnel,disgregaciones,9.843127965483427,28
11851,Europeasocios,liberalizadores,9.842954103924196,28
11852,Jarzembowski,CreutzfeldtJacob,9.842953359163554,28
11857,toxicodependencia,Frederiksen,9.842937913252468,28
11925,Europafortaleza,Europeasocios,9.842699088937286,28
11943,Managementknow,apaciguamiento,9.842647971462869,28
11946,euromediteránea,Interraciales,9.842646096991338,28
11947,Beaconsfield,Euromediterráneo,9.842645383842367,28
11969,Alyssandrakis,Handlungsbedarf,9.842580788124648,28
11970,Diamantopoulou,Interamericana,9.842578648343265,28
11982,administration,directivamarco,9.842559146403344,28
11983,overstretching,juridictionnel,9.84255374939613,28
12016,Archipiélago,Socialdemócratas,9.84245145475228,28
12037,Euromediterráneo,nospecialfee,9.842399729203962,28
12040,confrontándola,Centroafricana,9.84239507213322,28
12050,mainstreaming,Schweigepflicht,9.842352082754543,28
12057,Transitional,upadministration,9.842341647186188,28
12095,Chischester,Stimmbürgerschaft,9.842230130420726,28
12133,toxicodependencia,Contradicen,9.842115732227622,28
12137,Preferiríamos,Latinoamericano,9.84210032278392,28
12163,Vicepresidenta,confrontándola,9.842018643428721,28
12166,Socialdemócratas,Voluntariado,9.842006206607612,28
12168,Escandinavia,Euromediterráneo,9.841994215270184,28
12170,Installations,EuropaIzquierda,9.841977560588976,28
12196,BoumedienneThiery,Bertelsmann,9.841904212775475,28
12198,Höhereinstufungen,IndoFijians,9.841903313257191,28
12205,Europafortaleza,GarciaOrcoyen,9.841865170747974,28
12208,GarciaOrcoyen,Institucionales,9.841857831576885,28
12226,Costumbres,CristianoDemócrata,9.841824131685623,28
12243,Brandemburgo,BadenWürttemberg,9.841752393301768,28
12263,upadministration,EuropeaSuiza,9.84169425972861,28
12266,Virrankoski,superdiplomáticos,9.841687068395018,28
12303,reglamentomarco,autoimpusiera,9.84154287679747,28
12342,implementation,LIFENaturaleza,9.841421817248433,28
12345,administration,Centroafricana,9.841414036152406,28
12364,Fundamentales,Vallelelersundi,9.841364041574511,28
12371,EuropeaIzquierda,Finanzplätze,9.84134190361933,28
12381,Quetzalcoatl,Euromediterráneo,9.841309332455308,28
12426,circunscribiera,GarciaOrcoyen,9.841146458376484,28
12433,pedopornografía,Wolverhampton,9.841134512433204,28
12440,BushillMatthews,Thermonuclear,9.841115524275475,28
12466,EuropaIzquierda,Wilhelmshaven,9.841048680639467,28
12485,Presidentas,toxicodependencia,9.840975846641815,28
12505,GarciaOrcoyen,Handlungsbedarf,9.840929757728409,28
12520,Presupuestaria,Proporcionales,9.840877455398584,28
12544,Kitzsteinhorn,EuropaIzquierda,9.840790842676268,28
12552,proceedings,Stimmbürgerschaft,9.84078101877955,28
12562,Transitional,preabolicionista,9.840756347450418,28
12578,Socialdemócratas,Multilateral,9.840698594011899,28
12591,Armonizaremos,Latinoamericano,9.840673831751802,28
12614,juridictionnel,Finanzminister,9.84063130710245,28
12629,Multilateral,CreutzfeldtJacob,9.84058537070226,28
12636,Representante,nongovernmental,9.840560770291054,28
12688,Pietrasanta,BruselasAmsterdam,9.840415169304489,28
12695,Euroafricana,Socialdemócratas,9.840389506612357,28
12701,liberalizadores,Nabucodonosor,9.840372496454528,28
12711,judeocristiano,Managementknow,9.840343753509318,28
12731,Difundiremos,Euromediterráneo,9.840292926646924,28
12738,Caleidoscopio,liberalizadores,9.840259801210015,28
12739,liberalizadores,Caleidoscopio,9.840259801210015,28
12766,OloronCanfranc,directivamarco,9.840191385125168,28
12788,Presupuestaria,espantapájaros,9.840130186987619,28
12790,Intergubernamental,Wuermeling,9.840120949717061,28
12793,decisiónmarco,circunscribiera,9.840118166564439,28
12805,circunscribiera,Alyssandrakis,9.840089323070282,28
12843,Kuckelkorns,Stimmbürgerschaft,9.839967014144426,28
12850,chiffresclés,Constitucionales,9.839940504847778,28
12885,Herefordshire,euromediteránea,9.839837267269264,28
12899,Observatorio,Socialdemócratas,9.83979250307688,28
12912,EuropaIzquierda,Europeasocios,9.839767115072569,28
12933,Cederschiöld,Steuereintreiber,9.839712499045195,28
12934,Constitucionales,Transilvania,9.83970790316784,28
12959,apaciguamiento,Vicepresidenta,9.83962748550578,28
12963,Kirguizstán,BruselasAmsterdam,9.839620340915264,28
13011,Territoriales,Vallelelersundi,9.839508014161085,28
13056,BadenWürttemberg,Multilateral,9.839375734012034,28
13071,euromediteránea,Fundamentales,9.83933315752266,28
13072,Wilhelmshaven,Handlungsbedarf,9.839323094878598,28
13080,Presupuestaria,BasseNormandie,9.83929871849192,28
13158,Hispanoamérica,Diamantopoulou,9.839065258689804,28
13167,disgregaciones,Constitucional,9.839035421681345,28
13199,Proporcionales,Biotecnologías,9.838943100937026,28
13208,overstretching,Managementknow,9.838927935870984,28
13235,OloronCanfranc,juridictionnel,9.838822113464325,28
13240,Euromediterráneo,Jarzembowski,9.838801459406904,28
13242,Vallelelersundi,Subsecretario,9.838794464733146,28
13249,Latinoamericano,GarciaOrcoyen,9.8387693777243,28
13259,Wolverhampton,BushillMatthews,9.838733087700302,28
13278,Institucionales,Vallelersundi,9.838693003305155,28
13307,upadministration,Quetzalcoatl,9.838607111988665,28
13315,Constitucionales,Gobernadores,9.83858639403881,28
13324,Düsseldorf,Wohlfahrtsverbände,9.838565056716671,28
13365,juridictionnel,Centroafricana,9.83846270775209,28
13382,biodiversidad,circunscribiera,9.838420992089638,28
13425,Conferencia,toxicodependencia,9.838279145951681,28
13454,Herefordshire,pedopornografía,9.838177095913398,28
13468,BruselasAmsterdam,Stregrennan,9.838138341826182,28
13470,Napoletano,SurEuropaAtlántico,9.83813564830322,28
13476,Wohlfahrtsverbände,Scoreboard,9.838121991235314,28
13481,Diamantopoulou,confrontándola,9.838107523934223,28
13495,Socialdemócratas,Frankenbouff,9.838071649324428,28
13498,BushillMatthews,Staffordshire,9.838055569335616,28
13536,Latinoamericano,decisiónmarco,9.837965316903146,28
13566,mercantiles,desresponsabiliza,9.837851737182842,28
13577,Presupuestario,juridictionnel,9.837821816709448,28
13578,Bankpersonal,desfiscalización,9.837820279095093,28
13582,ParísStGermain,directivamarco,9.837817623081218,28
13615,Polluterpays,Euromediterráneo,9.837725571062403,28
13625,Wohlfahrtsverbände,Baringdorf,9.837688328470717,28
13642,Trabajadores,Euromediterráneo,9.837624726112635,28
13680,Institucionales,KreissDörfler,9.837515304932314,28
13689,Møllergårdens,BushillMatthews,9.837507285147412,28
13745,toxicodependencia,IledeFrance,9.837379409492689,28
13754,CreutzfeldtJacob,RandzioPlath,9.837356445419381,28
13762,Ballycastle,BruselasAmsterdam,9.837328643004264,28
13788,Intergubernamental,Thielemans,9.837265490206743,28
13812,Constitucional,Finanzminister,9.837199868646692,28
13815,Transdniéster,Europafortaleza,9.837185032507028,28
13830,léducation,demócratacristiana,9.837138279167291,28
13835,Vicepresidencia,Wolverhampton,9.837131241491212,28
13852,ParísStGermain,espantapájaros,9.837092226430864,28
13855,BruselasAmsterdam,Cisjordania,9.837089022536723,28
13873,Papayannakis,EuropeaIzquierda,9.83705103253817,28
13880,desresponsabiliza,Kirguizstán,9.837025923673288,28
13885,trastrocamiento,mainstreaming,9.837015440153596,28
13889,Matabelelandia,Diamantopoulou,9.836999670327323,28
13906,OloronCanfranc,KreisslDörfler,9.836960086811601,28
