,text,text_2,score,length
7041,Asociación,noalineación,9.86090661664821,22
7042,Principio,Commission,9.86090425586869,19
7043,Bankpersonal,sobrecomercialización,9.86090203091338,33
7044,Albania,Alemania,9.86089948679379,15
7045,Preferiríamos,Latinoamérica,9.86089911799989,26
7046,Talleyrand,Sandbæk,9.86089637129484,17
7047,Europeasocios,Nabucodonosor,9.860895853683019,26
7048,Proporcionales,noalineación,9.860894905239686,26
7049,Kuckelkorns,HamburgoCopenhague,9.860894609469637,29
7050,Pietrasanta,Transdniéster,9.860891845463694,24
7051,Observatorio,Intervendría,9.860882817385749,24
7052,Suchard,Fléchard,9.86086928438361,15
7053,QuisthoudtRowohl,clembuterol,9.860861013691741,27
7054,Mainstreaming,judeocristiano,9.860856261035494,27
7055,Centroafricana,proyectomarco,9.86084571607165,27
7056,Papayannakis,Euroafricana,9.86084413630469,24
7057,ELearning,LawMaking,9.860842626960599,18
7058,Monetaria,SrComisario,9.860839947161555,20
7059,Stenmarck,Interparlamentaria,9.860838967673585,27
7060,BruselasAmsterdam,implementation,9.860832215856334,31
7061,circunscribiera,overthecounter,9.860823638474304,29
7062,Comisario,Ministerio,9.860822325011204,19
7063,Británicos,Emblemático,9.860821222115772,21
7064,Düsseldorf,Trabajadores,9.860815856189744,22
7065,Alyssandrakis,VodafoneMannesmann,9.86081263884917,31
7066,brigadieres,Vicepresidenta,9.860807845711939,25
7067,comunitarización,liberalizadores,9.860806465056394,31
7068,Vallelelersundi,Contradicen,9.860798436743197,26
7069,Florence,Compórtense,9.860793260061959,19
7070,Voltaire,Yorkshire,9.86079295193085,17
7071,GarciaOrcoyen,Consumidores,9.860791245402957,25
7072,KreisslDörfler,toxicodependencia,9.860790088763009,31
7073,Interventor,Medioambiente,9.860787477140224,24
7074,Bertelsmann,Wilhelmshaven,9.860786793107971,24
7075,superdiplomáticos,Wolverhampton,9.860784945086515,30
7076,Stimmbürgerschaft,Kitzsteinhorn,9.860779073549487,30
7077,outsourcing,comunitarización,9.860772153123257,27
7078,Mastorakis,Característico,9.86076886487831,24
7079,Encefalopatía,BoumedienneThiery,9.860756842862116,30
7080,Vallelelersundi,disfuncionamientos,9.860754802707849,33
7081,Observatorio,Dimokratía,9.860741143523498,22
7082,Dimokratía,Observatorio,9.860741143523498,22
7083,Rechtsakademie,Beaconsfield,9.86074088940258,26
7084,desresponsabiliza,substituirlos,9.860737100744322,30
7085,administration,Interuniversitaire,9.86073699532611,32
7086,Permitirían,Sanitaria,9.860734843101886,20
7087,Parlamentario,francoalemana,9.860730931779976,26
7088,Managementknow,BasseNormandie,9.860730376774933,28
7089,toxicodependencia,intendencia,9.860729373716431,28
7090,nospecialfee,disgregaciones,9.860717449763625,26
7091,Escandinavia,Alyssandrakis,9.860716912833725,25
7092,Developments,Rechtsakademie,9.860709006527934,26
7093,Nórdicos,Británicos,9.860708518939958,18
7094,PlumbDelors,Regulators,9.860707993220375,21
7095,Euromediterráneo,EuropeoAnexo,9.860701128479008,28
7096,Occidental,Vicepresidenta,9.860700113201975,24
7097,Vicepresidencia,Democracia,9.860698557326565,25
7098,Sindicatos,Centroafricana,9.860695648359698,24
7099,trastrocamiento,Parlamentario,9.8606944785083,28
7100,proceedings,MatikainenKallström,9.860693592893632,30
7101,Höhereinstufungen,Institucionales,9.860693342014512,32
7102,Christopher,Sheperdstown,9.860679589190545,23
7103,Constitucionales,KreisslDörfler,9.860669530139246,30
7104,Constituyente,Bolkestein,9.860656982608045,23
7105,Schumann,Holzmann,9.860656160242476,16
7106,Gobernadores,Kuckelkorns,9.860650609847902,23
7107,LIFENaturaleza,Vicepresidentes,9.860648622538813,29
7108,Demócratas,Laboristas,9.860647374771567,20
7109,EuropeoAnexo,Nourredine,9.860641360046259,22
7110,Occidente,Representante,9.860630087486797,22
7111,socioeconómicio,Institucionales,9.860629756066208,30
7112,nongovernmental,Mainstreaming,9.860629404741491,28
7113,Andreasen,Frederiksen,9.86062935936041,20
7114,SOSDemocracia,Wohlfahrtsverbände,9.860626542771266,31
7115,Asociación,gobernación,9.860621662421762,21
7116,Interiores,Tempestades,9.860618513792879,21
7117,Institucionales,BruselasAmsterdam,9.86061557829278,32
7118,Thermonuclear,Socialdemócratas,9.86061117642782,29
7119,USDepartment,Gubernamental,9.860601876384267,25
7120,Conservadores,Contradicen,9.860596737653545,24
7121,Sáquense,Laurence,9.860586726441483,16
7122,febreromarzo,Interparlamentario,9.860583994764777,30
7123,McNally,Marsella,9.860577648678571,15
7124,Presidencias,Emergencia,9.860573748940277,22
7125,IledeFrance,Financiera,9.860568588899163,21
7126,Difundiremos,Synaspismos,9.860558551087411,23
7127,VodafoneMannesmann,proceedings,9.860556580816132,29
7128,euromediteránea,Guardacostas,9.860548437610676,27
7129,Constitucionales,EuropeoAnexo,9.86054189169822,28
7130,Pluralismo,Socialista,9.860541420210895,20
7131,Scharping,Poettering,9.860535609005478,19
7132,DuffVoggenhuber,Kitzsteinhorn,9.86052648079467,28
7133,Transilvania,Mobiliarios,9.860526264947065,23
7134,Conciertos,Palestinos,9.86052385705953,20
7135,euromediteránea,excusándome,9.860520986526737,26
7136,Mercados,Vertidos,9.86052037658067,16
7137,GarciaOrcoyen,Extranjeros,9.860514927217043,24
7138,Donaldson,Tomlinson,9.86049167569464,18
7139,upadministration,Papayannakis,9.860484972570186,28
7140,Plenaria,Tanzania,9.860481614700477,16
7141,Vallelersundi,Beaconsfield,9.860480301622896,25
7142,upadministration,Subsecretario,9.860477995497794,29
7143,Armonizaremos,Eurosystems,9.860470368339415,24
7144,Bankpersonal,Interuniversitaire,9.860462988813307,30
7145,conveniomarco,upadministration,9.86046111151396,29
7146,Washington,Hudghton,9.860453344510713,18
7147,Balcánica,Africana,9.860435390575052,17
7148,Comunitario,Cristiano,9.86043491194889,20
7149,Transitional,Comisionado,9.860431530629569,23
7150,Møllergårdens,toxicodependencia,9.860423242767872,30
7151,Euromediterráneo,MatikainenKallström,9.860416558881308,35
7152,Cantábrico,Energético,9.860416062300262,20
7153,Legislativo,Consultivo,9.860409225640334,21
7154,VodafoneMannesmann,BasseNormandie,9.860403864694081,32
7155,Information,Toxicomanías,9.860400702673704,23
7156,Llamémoslos,Saludaríamos,9.860394176535852,23
7157,Bankgeheimnis,Centroafricana,9.860389650197058,27
7158,Infopoints,Managementknow,9.860389366966091,24
7159,subcomités,implementation,9.860382235489636,24
7160,espantapájaros,HamburgoCopenhague,9.860377939048359,32
7161,Interamericana,implementation,9.860370105530784,28
7162,Liechtenstein,Pietrasanta,9.860366209273149,24
7163,Occidental,Montreal,9.86036438981724,18
7164,mainstreaming,BadenWürttemberg,9.860362128052367,29
7165,Disneyworld,Herefordshire,9.86035823852847,24
7166,CreutzfeldtJacob,Mainstreaming,9.860357631992645,29
7167,EuropeaTúnez,Papayannakis,9.860354476396815,24
7168,Proporcionales,nospecialfee,9.860351329818078,26
7169,Arvidsson,Robinson,9.860341358228023,17
7170,Napolitano,Comunitario,9.860333820538257,21
7171,Managementknow,governments,9.860331004468431,25
7172,EuropaIzquierda,DuffVoggenhuber,9.860326349733892,30
7173,Bertelsmann,Gubernamental,9.8603220879513,24
7174,judeocristiano,Guardacostas,9.860319783891507,26
7175,Instituciones,Comisiones,9.860310684701783,23
7176,Staffordshire,SurEuropaAtlántico,9.86031023033371,31
7177,Aristóteles,Protestas,9.860291218727546,20
7178,reglamentomarco,settlements,9.860287291567841,26
7179,judeocristiano,monitoring,9.860273092743038,24
7180,Malmström,ABBAlstom,9.860259984568634,18
7181,pedopornografía,Koulourianos,9.860256579075585,27
7182,Subsecretario,Campeonato,9.860237704136841,23
7183,francoalemana,Interraciales,9.860231361935337,26
7184,Canarias,Medianas,9.860230959508282,16
7185,screaning,proceedings,9.860230131004958,20
7186,Tempestades,Wolverhampton,9.860227583392264,24
7187,Recapaciten,Finanzplätze,9.860223822236486,23
7188,Carolina,Angelina,9.860222382608864,16
7189,CristianoDemócrata,Frankenbouff,9.860219041372595,30
7190,escandinavia,LIFENaturaleza,9.860218219513895,26
7191,Eurosystems,Finanzminister,9.860209444459887,25
7192,Pakistan,Dagestan,9.860208820764525,16
7193,preabolicionista,cohabitation,9.860204138127475,28
7194,Düsseldorf,EuropeaIzquierda,9.860203611781568,26
7195,Frankenbouff,KreissDörfler,9.86019833387595,25
7196,EMPLOYMENT,Suplementos,9.860190963038878,21
7197,Opinión,Cohesión,9.860180989409194,15
7198,LIFENaturaleza,Frankenbouff,9.860177601973092,26
7199,decisiónmarco,economíatipo,9.860169265404998,25
7200,Morningstar,Interparlamentario,9.860160134059896,29
7201,Azores,Señores,9.860158707785008,13
7202,Organization,Guardacostas,9.860145045196141,24
7203,Comisarios,Preferiríamos,9.860130188221968,23
7204,Armonia,Valonia,9.860128447873036,14
7205,LIFENaturaleza,Democracias,9.86010784168528,25
7206,Convenimos,Cristianos,9.860096897844802,20
7207,Complementariedad,implementation,9.86009132693439,31
7208,Frankenbouff,Cederschiöld,9.860088266174262,24
7209,abgebrochen,Strafsachen,9.860080541314357,22
7210,ParísStGermain,Vallelelersundi,9.860074997914758,29
7211,Wohlfahrtsverbände,Territoriales,9.860072292021089,31
7212,Herefordshire,Conservadores,9.860069146419079,26
7213,Information,Association,9.860069144230605,22
7214,judeocristiano,Rechtsakademie,9.860068511352031,28
7215,Encefalopatía,circunscribiera,9.860052212309897,28
7216,Occidentales,Pietrasanta,9.86004440450142,23
7217,Donaldson,Nielson,9.86003951925211,16
7218,Medicamentos,Reglamento,9.860037212178614,22
7219,Veterinaria,Matabelelandia,9.860034054330534,25
7220,Convencidos,Conservadores,9.860019538818772,24
7221,Rechtsakademie,apaciguamiento,9.860017852965196,28
7222,Alyssandrakis,Supervisora,9.860013788368045,24
7223,Experimental,Medicamentos,9.860012814817107,24
7224,HamburgoCopenhague,Presupuestario,9.859995082396807,32
7225,pedopornografía,SurEuropaAtlántico,9.859989674352468,33
7226,pedopornografía,upadministration,9.859986158461032,31
7227,Legislativo,Ejecutiva,9.859982466661744,20
7228,Ballycastle,Communication,9.859981757912823,24
7229,Pietrasanta,Compostela,9.859979728355935,21
7230,disgregaciones,Associazione,9.859970319531731,26
7231,Mexicanos,Matosinhos,9.859966004544244,19
7232,Comparándola,Mirándolo,9.859963622306346,21
7233,Secretario,Comunitaria,9.85996122453869,21
7234,trastrocamiento,Wolverhampton,9.85996116175146,28
7235,nongovernmental,Vicepresidente,9.859959209178546,29
7236,exigírnoslo,dejémoslo,9.859946515825268,20
7237,RothBehrendt,Independencia,9.859943703659507,25
7238,Schweigepflicht,Bankgeheimnis,9.8599362081417,28
7239,Sorensen,Terence,9.859926251982692,15
7240,Terence,Sörensen,9.859926251982692,15
7241,KreisslDörfler,Höhereinstufungen,9.859898106471585,31
7242,LIFENaturaleza,Transdniéster,9.859896522358838,27
7243,autoimpusiera,juridictionnel,9.859881555965568,27
7244,Presupuestaria,Polluterpays,9.859874365318055,26
7245,Vallelelersundi,Alyssandrakis,9.859871414469396,28
7246,duplication,implementation,9.85986847797102,25
7247,happiness,Inspecciones,9.859867230174636,21
7248,trastrocamiento,circunscribiera,9.85986198300721,30
7249,Thielemans,Matabelelandia,9.859859748798431,24
7250,LanguedocRoussillon,BadenWürttemberg,9.85985284318778,35
7251,EuropeaTúnez,Alyssandrakis,9.859848092211044,25
7252,Vicepresidencia,Beaconsfield,9.85984049135999,27
7253,markings,mainstreaming,9.859838794127825,21
7254,Gobernadores,Oostlander,9.85983583037416,22
7255,Stregrennan,Centenares,9.859835642260364,21
7256,Commonwealth,Beaconsfield,9.859833290007979,24
7257,Británica,Africana,9.859826905009687,17
7258,Gobernadores,Interiores,9.85981748808782,22
7259,Territoriales,Interuniversitaire,9.859817270698946,31
7260,Holandesas,Presidentas,9.85981333318777,21
7261,Institucionales,Buttiglione,9.859813102950188,26
7262,Lieneman,Tiananmen,9.85980871666808,17
7263,Constitucionales,Conservadores,9.859797126899162,29
7264,Laboristas,GuineaBissau,9.859785571088395,22
7265,Finanzplätze,Rechtsakademie,9.859781989271227,26
7266,Sheperdstown,Nabucodonosor,9.85978111531069,25
7267,décimosexto,políticoeconómico,9.859777647950779,28
7268,Euromediterráneo,toxicodependencia,9.859761495795476,33
7269,BruselasAmsterdam,Subsahariana,9.859752809708265,29
7270,circunscribiera,Euromediterráneo,9.859751383546495,31
7271,Atxalandabaso,Subsahariana,9.85974885298238,25
7272,decisiónmarco,implementation,9.859737711043234,27
7273,Interraciales,mercantiles,9.85972296593956,24
7274,QuisthoudtRowohl,overstretching,9.859722533459163,30
7275,Independencia,Presidenta,9.859720311427088,23
7276,Liechtenstein,Interamericana,9.859719394030334,27
7277,Herefordshire,CristianoDemócrata,9.859716192475531,31
7278,Proporcionales,Supervisora,9.859714572677504,25
7279,Consumidores,Düsseldorf,9.859713444905433,22
7280,Contencioso,Democracias,9.85971085637871,22
7281,preabolicionista,CristianoDemócrata,9.85970049395343,34
7282,Diamantopoulou,Thermonuclear,9.859694634417938,27
7283,GuineaBissau,Androlakis,9.859694469129215,22
7284,Liechtenstein,Fundamentales,9.859694465871119,26
7285,Hubert,Robert,9.859687376502809,12
7286,Scarborough,Sheperdstown,9.85967277554754,23
7287,Consumidores,Interraciales,9.859663012201839,25
7288,Pirineos,Palestinos,9.859658884206482,18
7289,Brandemburgo,Archipiélago,9.859653413171973,24
7290,Guardacostas,Disneyworld,9.859652883360475,23
7291,Holocausto,ThomasMauro,9.859650146279932,21
7292,Occidentales,Jerusalén,9.859647913120678,21
7293,Tributario,Monetaria,9.859636359935964,19
7294,Transdniéster,Subsecretario,9.85963339266463,26
7295,israelípalestina,Socialdemócratas,9.859628187706475,32
7296,Aniversario,Organization,9.859620250091908,23
7297,Jordania,Zelandia,9.8596074124493,16
7298,Matabelelandia,implementation,9.859606854981855,28
7299,Multilateral,Commonwealth,9.859604797941794,24
7300,Runnymede,Arquímedes,9.859602952544334,19
7301,Hosianna,Tanzania,9.859600763346752,16
7302,Presupuestaria,Alyssandrakis,9.859600658226457,27
7303,Aniversario,Secretaría,9.859596170203801,21
7304,Secretaría,Aniversario,9.859596170203801,21
7305,federador,Conservador,9.859593318191703,20
7306,Transitional,Associazione,9.85958343921885,24
7307,Transportes,exteriores,9.85957487986424,21
7308,Wolverhampton,Conciertos,9.859565678622443,23
7309,Carrillo,Pannella,9.85956334961908,16
7310,Christopher,Chischester,9.859557210659602,22
7311,Sustainable,Honorable,9.859556056698551,20
7312,Multilateral,Gubernamental,9.859552896979988,25
7313,EuropaIzquierda,Crossborder,9.859552163505581,26
7314,Wolverhampton,confrontándola,9.859551346814804,27
7315,KOMMAUSTRIA,Organization,9.859550004986499,23
7316,Experimental,Setecientos,9.85954862323913,23
7317,Vicepresidentes,Socialdemócratas,9.85954499031322,31
7318,Documento,parlamento,9.859543475209644,19
7319,Wolverhampton,BadenWürttemberg,9.859525561206693,29
7320,Bielorrusia,Subsecretario,9.859524436736816,24
7321,Veterinaria,Territorios,9.859517947226049,22
7322,Plantation,implementation,9.859517868934251,24
7323,Diamantopoulou,Latinoamericano,9.859508583385272,29
7324,Solidario,Aniversario,9.859505706987035,20
7325,Característico,Bertinotti,9.859491238620633,24
7326,Matabeleland,Bundesbank,9.859489625504885,22
7327,toxicodependencia,Consumidores,9.85948331817879,29
7328,Campeonato,Communication,9.859467213778155,23
7329,Vicepresidente,Medioambiente,9.85946616586922,27
7330,BoumedienneThiery,nongovernmental,9.859461392939197,32
7331,Wolverhampton,proyectomarco,9.859454371373129,26
7332,directivamarco,LIFENaturaleza,9.85945333179965,28
7333,Winchester,Transdniéster,9.859448509927448,23
7334,Interraciales,Guardacostas,9.859445192899699,25
7335,Modigliani,Toxicomanías,9.859421840857179,22
7336,Guidelines,Tempestades,9.859418515546238,21
7337,Trabajadores,Occidentales,9.859417524924453,24
7338,Superiores,Gobernadores,9.859414500481313,22
7339,MatikainenKallström,reglamentomarco,9.859407869585402,34
7340,Papayannakis,Thermonuclear,9.859401918822693,25
7341,Pietrasanta,implementation,9.85939916344014,25
7342,Contencioso,Associazione,9.859396639621457,23
7343,Taufik,Taoufik,9.859395291793472,13
7344,Merseyside,Sociedades,9.85938800289408,20
7345,Interraciales,KreisslDörfler,9.85938305235597,27
7346,Pensionistas,armonizacion,9.85937869849842,24
7347,LIFENaturaleza,Pensionistas,9.859376492719736,26
7348,Estrecho,EUROPÊCHE,9.859375116876162,17
7349,Estados,Diputados,9.859374275881626,16
7350,Transportes,Compórtense,9.859363868961104,22
7351,Constituyente,Pietrasanta,9.859362721057972,24
7352,ParísStGermain,EuropeaSuiza,9.859357598531957,26
7353,euromediteránea,Toxicomanías,9.85935745231701,27
7354,Infancia,URGENCIA,9.859357203392436,16
7355,Territoriales,Alimentaria,9.85935260375676,24
7356,Alyssandrakis,Voluntariado,9.859350827128491,25
7357,Comisariado,Escandinavia,9.85933052150515,23
7358,Mainstreaming,Centroafricana,9.85932908622528,27
7359,Conservadores,Disneyworld,9.859326055429102,24
7360,obstaculación,Constitución,9.859324813042402,25
7361,Encefalopatía,Atxalandabaso,9.859322110111728,26
7362,Transdniéster,Møllergårdens,9.859321814036864,26
7363,Malasia,Abjazia,9.859319980173805,14
7364,GarciaOrcoyen,LIFENaturaleza,9.859316570235704,27
7365,carreteraferrocarril,DuffVoggenhuber,9.85931271272942,35
7366,circunscribiera,BadenWürttemberg,9.85931015217351,31
7367,OloronCanfranc,BruselasAmsterdam,9.859310080900666,31
7368,Forestier,Transdniéster,9.859304036100902,22
7369,Ministro,Ministros,9.859295149173574,17
7370,confrontándola,LIFENaturaleza,9.859285263318373,28
7371,Encefalopatía,Napoletano,9.859269931277057,23
7372,Sustainable,mercantiles,9.859262681508516,22
7373,Virrankoski,Vranitzky,9.859258527501451,20
7374,Inspectorate,Territoriales,9.859258444438868,25
7375,Interuniversitaire,EuropeaTúnez,9.859256125993403,30
7376,Municipios,Comisionado,9.859255837748176,21
7377,Diamantopoulou,BruselasAmsterdam,9.859247742623532,31
7378,Holandesas,Conservadores,9.859242269794604,23
7379,Voggenhuber,Steuereintreiber,9.859238445807478,27
7380,migration,administration,9.859235030393801,23
7381,Sáquense,Florence,9.859234636533525,16
7382,karitelate,mercantiles,9.859227385446417,21
7383,Vallelelersundi,CreutzfeldtJacob,9.859226080759798,31
7384,Rechtsakademie,LanguedocRoussillon,9.859226022086629,33
7385,Pensionistas,dassistance,9.859225112591343,23
7386,EuropeaIzquierda,Supervisora,9.859222853901105,27
7387,instruments,USDepartment,9.859214225771831,23
7388,Scarborough,Handlungsbedarf,9.85920926973861,26
7389,Steuereintreiber,juridictionnel,9.859198266726057,30
7390,Interparlamentaria,pedopornografía,9.85918323886768,33
7391,overthecounter,Liechtenstein,9.85918008389223,27
7392,Matabeleland,KreisslDörfler,9.859178805170345,26
7393,Frankfurter,EuropeaIzquierda,9.859178663581378,27
7394,Pietrasanta,afrontala,9.859174105602522,20
7395,liberalizadores,subvertidor,9.859165824223876,26
7396,Wilhelmshaven,Intergubernamental,9.859165193558422,31
7397,Interuniversitaire,Møllergårdens,9.85916281268907,31
7398,upadministration,BruselasAmsterdam,9.85915186565405,33
7399,Synaspismos,Laborismo,9.859140077490826,20
7400,Concedamos,Involucremos,9.859135670158924,22
7401,juridictionnel,Wohlfahrtsverbände,9.85913431932142,32
7402,Armonizaremos,Matosinhos,9.859133685091225,23
7403,Infopoints,Frankfurter,9.859130551228356,21
7404,Observatorio,Ministerio,9.85912999555807,22
7405,Communication,SrComisario,9.859125804949656,24
7406,Instituciones,socioeconómicio,9.859123835916977,28
7407,Constitucionales,Wolverhampton,9.85911830569868,29
7408,Bertelsmann,HamburgoCopenhague,9.859113847206359,29
7409,Valdivieso,Escandinavia,9.859105633424676,22
7410,Convenciones,Pensionistas,9.859103375567667,24
7411,Interparlamentario,Armonizaremos,9.859102293815528,31
7412,Durban,Urban,9.859101528503807,11
7413,Experimental,Recapaciten,9.859100266024472,23
7414,Encefalopatía,Comunitario,9.859096945826439,24
7415,HamburgoCopenhague,Interinstitucional,9.859095248672766,36
7416,judeocristiano,Cristianos,9.859087560113322,24
7417,mainstreaming,reglamentomarco,9.859085886823703,28
7418,Finisterres,Liechtenstein,9.85907789246616,24
7419,Euroafricana,Dinamarca,9.859074461044695,21
7420,Hesseltine,Queyranne,9.85907165646351,19
7421,Presupuestaria,CALEIDOSCOPIO,9.859064260036535,27
7422,CALEIDOSCOPIO,Presupuestaria,9.859064260036535,27
7423,Comisionado,Distorsiona,9.859059181055025,22
7424,Interparlamentaria,Höhereinstufungen,9.859056838331512,35
7425,Presupuestaria,Bielorrusia,9.859056654209228,25
7426,Supervisora,Interuniversitaire,9.859048886421508,29
7427,Guardacostas,Hispanoamérica,9.859046490658272,26
7428,Jordania,Thailandia,9.859045040449898,18
7429,Vicepresidenta,Convencidos,9.859043943289159,25
7430,Aniversario,Transilvania,9.85903883476965,23
7431,francoalemana,Stregrennan,9.859033170522011,24
7432,Interuniversitaire,Interservice,9.859031764677065,30
7433,Atengámonos,Preferiríamos,9.859028959853317,24
7434,Programme,Parlamentos,9.859026655725295,20
7435,Jonckheer,Juncker,9.8590265135537,16
7436,acuerdomarco,euromarco,9.859023528495094,21
7437,Presupuestaria,Pietrasanta,9.859019216781636,25
7438,Kronberger,Voggenhuber,9.859017116288591,21
7439,Commonwealth,Interuniversitaire,9.859015582710601,30
7440,Territorios,Dimitrios,9.859014264338628,20
7441,Transilvania,Observatorio,9.859014245313334,24
7442,Representante,Recapaciten,9.859011621937011,24
7443,Diamantopoulou,ThomasMauro,9.859005739597723,25
7444,Handlungsbedarf,Interamericana,9.858998862266334,29
7445,EuropeoAnexo,GarciaOrcoyen,9.858996066647864,25
7446,Balanza,Finanza,9.858995886923916,14
7447,Wolverhampton,Alyssandrakis,9.858995192358947,26
7448,Wilhelmshaven,LIFENaturaleza,9.858992307683742,27
7449,Organization,implementation,9.858988638711248,26
7450,BoumedieneThiery,Handlungsbedarf,9.85898846552493,31
7451,Euromediterráneo,Stregrennan,9.858988275044803,27
7452,Interamericana,Finanzplätze,9.858987159484723,26
7453,Holandesas,Trabajadores,9.858984331865209,22
7454,Consumidores,Constitucionales,9.858965369439055,28
7455,imprescindibilidad,BruselasAmsterdam,9.858959070323978,35
7456,Comisariado,Comparados,9.858958199654062,21
7457,Corona,Verona,9.858958043007847,12
7458,LIFENaturaleza,Recapaciten,9.858951877825753,25
7459,Proporcionales,Territoriales,9.858950863361509,27
7460,armonizacion,fundación,9.858949981127076,21
7461,Difundiremos,Consumidores,9.858949513256126,24
7462,Característico,judeocristiano,9.858948867047014,28
7463,Morningstar,Sheperdstown,9.858946953324768,23
7464,Proporcionales,Wohlfahrtsverbände,9.858944048603078,32
7465,Armonizaremos,Subsecretario,9.858944012219016,26
7466,Convenimos,Bienvenidos,9.85893622608303,21
7467,supertrigos,espantapájaros,9.858924654889302,25
7468,KOMMAUSTRIA,Presupuestaria,9.858918272485951,25
7469,consultants,disfuncionamientos,9.858915730120566,29
7470,Secretario,Ministerios,9.858913906556545,21
7471,Kouchener,Genscher,9.858911415605258,17
7472,Sindicatos,Cristianos,9.858907814956705,20
7473,Presupuestario,Wohlfahrtsverbände,9.858906386775246,32
7474,Centroamérica,Toxicomanías,9.85890455297698,25
7475,corolarias,Subsahariana,9.858901325965174,22
7476,Cabanis,Ioannis,9.858897027549226,14
7477,Vicepresidenta,liberalizadores,9.858887489422349,29
7478,Düsseldorf,Kuckelkorns,9.858876895084517,21
7479,Encefalopatía,reglamentomarco,9.858869851295308,28
7480,Sentémonos,Guineanos,9.858869645309516,19
7481,Intergubernamental,CreutzfeldtJacob,9.85886655594059,34
7482,Medioambiente,Transdniéster,9.858850916941,26
7483,comunitarización,mainstreaming,9.858844003871553,29
7484,Nigeria,Liberia,9.85884394030489,14
7485,Consumidor,Consumidores,9.858843423923634,22
7486,Departamento,Incoherente,9.858818523820783,23
7487,MatikainenKallström,Bertelsmann,9.858801684525568,30
7488,providencia,Provincia,9.858797905241142,20
7489,Toxicomanías,ParísStGermain,9.858797575560466,26
7490,Archipiélago,Prorrogando,9.858797204036371,23
7491,Veteranos,Moratinos,9.85879591237332,18
7492,judeocristiano,Preferiríamos,9.858786642702887,27
7493,Höhereinstufungen,Vicepresidenta,9.858786170647559,31
7494,Interamericana,BoumedienneThiery,9.858779761077203,31
7495,Sustainable,Institucionales,9.85877765915918,26
7496,toxicodependencia,megaoperación,9.858771454999625,30
7497,Inquietudes,Valdivieso,9.858770690527482,21
7498,EuropeaSuiza,Kirguizstán,9.85876862705409,23
7499,Suplementos,abastecimiento,9.858768543046835,25
7500,Liechtenstein,Interuniversitaire,9.858767903957338,31
7501,Televisión,Commission,9.8587671542146,20
7502,cofinanció,anualización,9.858763063105604,22
7503,Thermonuclear,EuropeaIzquierda,9.85875631610065,29
7504,Socialdemócratas,VodafoneMannesmann,9.858755972276459,34
7505,EuropeaIzquierda,Territoriales,9.858750270114584,29
7506,implementation,dintention,9.858745766539212,24
7507,Ciudadanos,Convencidos,9.858736351210073,21
7508,BoumedieneThiery,BoumédienneThiery,9.858736058330681,33
7509,Vicepresidenta,Concéntrense,9.858729302259281,26
7510,Polluterpays,Morningstar,9.858728684713252,23
7511,Atengámonos,Saludaríamos,9.858725370266223,23
7512,Secretaria,KOMMAUSTRIA,9.858724223924941,21
7513,KOMMAUSTRIA,Secretaría,9.858724223924941,21
7514,Pensionistas,Comisiones,9.858721781558508,22
7515,Transdniéster,Pontevedra,9.858721232048858,23
7516,Presupuestaria,EuropeaTúnez,9.85871839079227,26
7517,Installations,Mainstreaming,9.858717172981628,26
7518,Rechtsakademie,Höhereinstufungen,9.858711092566029,31
7519,Solidario,Comunitario,9.858706745391409,20
7520,Instrumento,trastrocamiento,9.858706052414428,26
7521,LIFEMedio,MostMedia,9.858705773224735,18
7522,MostMedia,LIFEMedio,9.858705773224735,18
7523,Emergencia,Valenciana,9.85869825226731,20
7524,Gobernadores,Disneyworld,9.858693521727446,23
7525,toxicodependencia,Institucionales,9.858689735408342,32
7526,Dervitsani,Veterinary,9.85868727334677,20
7527,circunscribiera,Interparlamentario,9.858677706698787,33
7528,Intergubernamentales,Proporcionales,9.85867101065698,34
7529,Presupuestario,Polluterpays,9.858670110389621,26
7530,Constituyente,Presidentas,9.858664227332548,24
7531,Medioambiente,Rechtsakademie,9.858661849284974,27
7532,Alyssandrakis,euromediteránea,9.858661554931835,28
7533,Comunitaria,Comisario,9.858659071975215,20
7534,Commonwealth,Bertelsmann,9.858654128785007,23
7535,Bertinotti,Lorenzetti,9.858651638029812,20
7536,Contradicen,Vallelersundi,9.858651617680472,24
7537,Medioambiente,Incremento,9.858650430356176,23
7538,Decoupling,LawMaking,9.858644855047785,19
7539,Holzmann,Kindermann,9.858644693635995,18
7540,Shaping,Scharping,9.858641828599382,16
7541,Veteranos,Convenimos,9.858639924453282,19
7542,Transilvania,BruselasAmsterdam,9.858635203125353,29
7543,Hudghton,Bretton,9.858633812361097,15
7544,Guidelines,Coleraine,9.858630143017274,19
7545,Wilhelmshaven,Atxalandabaso,9.858626515747824,26
7546,Latinoamérica,Toxicomanías,9.858623328223795,25
7547,Financiera,Malpensa,9.858620944080055,18
7548,Londonderry,Jungfernrede,9.858619067756925,23
7549,francoalemana,Thermonuclear,9.858617089756176,26
7550,Sandersten,MarieHelène,9.85861366406314,21
7551,Thermonuclear,Mainstreaming,9.858607902706254,26
7552,CristianoDemócrata,Vallelelersundi,9.85860327311989,33
7553,Sheperdstown,overstretching,9.858594973808671,26
7554,proyectomarco,circunscribiera,9.85858789944709,28
7555,Laboristas,Souladakis,9.858584916532255,20
7556,migration,duplication,9.85857834997471,20
7557,actualizase,preabolicionista,9.85857700352621,27
